Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
1,TOMÁS,MRÁZEK,CZE,top,40-,47,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
2,JAKOB,SCHUBERT,AUT,top,39.5+,41-,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
3,SACHI,AMMA,JPN,top,39.5+,38-,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
4,PATXI,USOBIAGA LAKUNZA,ESP,29,38+,32-,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
5,MANUEL,ROMAIN,FRA,45-,37+,32-,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
6,MAGNUS,MIDTBOE,NOR,46,37-,30-,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
7,RAMÓN,JULIAN PUIGBLANQUE,ESP,41-,top,11,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
8,JORG,VERHOEVEN,NED,top,38-,10.5,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
9,FLAVIEN,GUERIMAND,FRA,46-,36-,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
10,ROMAIN,DESGRANGES,FRA,top,33-,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
11,FABIEN,DUGIT,FRA,45+,33-,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
12,MICHAËL,FUSELIER,FRA,29-,31,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
13,MIKHAIL,CHERNIKOV,RUS,29-,24,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
14,HIDEKAZU,ITO,JPN,38-,22-,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
15,MATEJ,SOVA,SLO,30-,17.8+,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
16,MARIO,LECHNER,AUT,top,17.8,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
17,FABIEN,COMINA,FRA,41-,17.8,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
18,DIEGO MARTÍN,MARSELLA PRADO,ARG,29,17.8,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
19,JAHA,KIM,KOR,28,17.8,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
20,QINGHUA,WANG,CHN,27+,17.5,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
21,JIACUO,SUOLANG,CHN,28,17.5-,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
22,MATTHIAS,MÜLLER,SUI,30-,17-,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
23,ALEKSEY,PEROV,KAZ,27+,11+,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
24,HYUNBIN,MIN,KOR,35,6.5+,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
25,XIANGYANG,YE,CHN,28+,6.5,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
26,ALEXEY,MOLCHANOV,KAZ,27+,5.5+,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
27,JINYU,PAN,CHN,27,,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
28,HAIBIN,QU,CHN,25+,,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
1,JOHANNA,ERNST,AUT,top,top,top,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
2,NATALIJA,GROS,SLO,42,50-,43+,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
3,CHARLOTTE,DURIF,FRA,43,44-,42-,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
4,YANA,CHERESHNEVA,RUS,37-,48-,40,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
5,ALEXANDRA,EYER,SUI,38,44-,30-,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
6,BARBARA,BACHER,AUT,42-,44-,28-,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
7,MURIEL,SARKANY,BEL,43,47-,20-,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
8,MINA,MARKOVIC,SLO,43,top,11+,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
9,EVGENIIA,MALAMID,RUS,37-,44-,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
10,ANGELA,EITER,AUT,top,43,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
11,YUKA,KOBAYASHI,JPN,top,43-,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
12,CHRISTINE,SCHRANZ,AUT,32,42+,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
13,BETTINA,SCHÖPF,AUT,37-,41,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
13,AKI,TANAKA,JPN,37-,41,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
15,MARINE,THÉVENET,FRA,38+,37-,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
16,OLGA,MOROZKINA,RUS,32-,36,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
17,CAROLINE,CIAVALDINI,FRA,top,21-,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
18,CHUNHUA,LI,CHN,22-,21-,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
19,XUHUA,PAN,CHN,20+,19-,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
20,DAN,ZHANG,CHN,27,18.5,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
21,MAYYA,PIRATINSKAYA,RUS,22,17-,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
22,ALIYA,ISKAKOVA,KAZ,22-,17-,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
23,SARAH,MATTHEWS,AUS,16+,16+,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
1,JORG,VERHOEVEN,NED,top,34-,42-,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
2,SACHI,AMMA,JPN,top,top,37,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
3,KLEMEN,BECAN,SLO,40,39-,35,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
4,DAVID,LAMA,AUT,top,39-,34.5+,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
4,TOMÁS,MRÁZEK,CZE,top,39-,34.5+,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
6,RAMÓN,JULIAN PUIGBLANQUE,ESP,top,top,34.5,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
7,MAGNUS,MIDTBOE,NOR,top,34-,34.5,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
8,JAKOB,SCHUBERT,AUT,top,38+,24-,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
9,MANUEL,ROMAIN,FRA,top,33.5,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
10,THOMAS,BALLET,FRA,top,33,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
10,FABIEN,COMINA,FRA,top,33,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
10,SEAN,MCCOLL,CAN,37-,33,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
13,PATXI,USOBIAGA LAKUNZA,ESP,top,31,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
14,ROMAIN,DESGRANGES,FRA,38-,30,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
15,ALEXANDER,KALINA,RUS,40+,29,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
16,SANGWON,SON,KOR,41-,26,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
17,MICHAËL,FUSELIER,FRA,top,25,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
18,ERIC,LOPEZ MATEOS,ESP,37-,24.5,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
19,HYUNBIN,MIN,KOR,top,24.5-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
20,FLAVIEN,GUERIMAND,FRA,top,24-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
20,CÉDRIC,LACHAT,SUI,top,24-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
22,PABLO,BARBERO ALFONSO,ESP,36,23+,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
23,AURÉLIEN,CULVER,FRA,36,22-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
23,GABRIEL,JOSSERON,FRA,37-,22-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
23,VALERIY,KRYUKOV,UKR,36,22-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
23,KAZUMA,WATANABE,JPN,38-,22-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
27,JAHA,KIM,KOR,top,21+,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
28,GABOR,SZEKELY,HUN,40+,21,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
29,MIKHAIL,CHERNIKOV,RUS,36+,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
29,THOMAS,TAUPORN,GER,36+,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
31,REMY,BERGASSE,FRA,35+,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
31,FABRICE,LANDRY,FRA,35-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
33,MATHIEU,BOUYOUD,FRA,34,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
33,FLORENT,BREYSSE,FRA,35,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
33,FELIPE,CAMARGO,BRA,34,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
33,NICOLA,DE MATTIA,ITA,34,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
33,FABIEN,DUGIT,FRA,34,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
33,MAGNUS,HÖGSTRÖM,SWE,35,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
33,IVAN,KAUROV,RUS,35,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
33,ROMAN,VAN DER WERF,NED,34,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
41,MIKHAIL,GOGOL,RUS,35-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
41,HIDEKAZU,ITO,JPN,35-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
41,QUENTIN,MANZATO,FRA,35-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
41,FELIX,NEUMÄRKER,GER,35-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
41,JÜRGEN,REIS,AUT,35-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
46,MATEJ,SOVA,SLO,30-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
46,CASPER,TEN SIJTHOFF,NED,30-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
48,VINCENT,DE GIROLAMO,FRA,29-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
49,KEVIN,AGLAE,FRA,34+,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
49,STEFAN,DANKER,GER,28,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
49,TOMASZ,OLEKSY,POL,28,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
49,ROMAIN,PAGNOUX,FRA,28,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
53,EMMANUEL,LOPEZ,FRA,34,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
54,MARCO ANTONIO,JUBES ANGARITA,ESP,33,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
54,EIRIK BIRKELUND,OLSEN,NOR,33,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
56,BRIAN,KIM,USA,28-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
57,MARK,AMANN,AUT,27-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
57,ADRIAN,BAXTER,GBR,27-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
57,ERIK,CARLSSON,SWE,33-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
57,VALDO,CHILESE,ITA,27-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
57,JACOPO,LARCHER,ITA,27-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
62,JURE,BECAN,SLO,32,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
63,MARTIN,JAGGI,SUI,31+,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
64,ANZE,STREMFELJ,SLO,31-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
65,IGOR,GUSAK,UKR,30-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
65,MIKHAIL,KOCHETKOV,RUS,26,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
65,DAISUKE,KONISHI,JPN,26,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
68,DIEGO MARTÍN,MARSELLA PRADO,ARG,29-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
69,JJ,MAH,CAN,25,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
69,ARMAN,TER-MINASYAN,RUS,28,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
71,PIOTR,BUNSCH,POL,28-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
71,MANUEL,CORETTI,ITA,28-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
71,KRISTOFFER KVAMME,THORBJOERNSEN,NOR,19-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
74,JINYU,PAN,CHN,18+,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
75,MARSHAL,GERMAN,CAN,22-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
75,ALEXANDER,TUZHILKIN,RUS,17+,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
77,NICKY,DE LEEUW,NED,17-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
77,TOMAS MIDTUN,TOBIASSEN,NOR,15-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
79,IMRE,SEDEVI,ROU,10-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
1,JOHANNA,ERNST,AUT,top,top,53,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
2,ANGELA,EITER,AUT,top,37-,43-,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
3,MINA,MARKOVIC,SLO,top,top,40,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
4,CAROLINE,CIAVALDINI,FRA,top,36.5+,39+,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
5,CHARLOTTE,DURIF,FRA,top,top,39,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
6,OLGA,SHALAGINA,UKR,top,35-,39-,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
7,BETTINA,SCHÖPF,AUT,43-,31+,36-,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
8,MURIEL,SARKANY,BEL,top,36-,32,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
9,YANA,CHERESHNEVA,RUS,top,31-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
9,ALEXANDRA,EYER,SUI,top,31-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
9,NATALIJA,GROS,SLO,top,31-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
9,ANDREA BRIGITTA,SZEKELY,HUN,top,31-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
13,YUKA,KOBAYASHI,JPN,top,30+,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
13,AKIYO,NOGUCHI,JPN,top,30+,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
15,GALINA,TERENTEVA,RUS,41-,30-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
16,MARINE,THÉVENET,FRA,top,28.5-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
17,BARBARA,BACHER,AUT,46,28,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
17,NINA,CAPREZ,SUI,top,28,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
19,CECILE,AVEZOU,FRA,top,28-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
20,EVGENIIA,MALAMID,RUS,top,27+,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
21,JULIANE,WURM,GER,46,26-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
22,MATHILDE,COUCHOT,FRA,41-,23+,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
23,JENNY,LAVARDA,ITA,top,23,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
24,ANNE,HOARAU,FRA,43-,23-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
24,VANESSA,TAYLOR,FRA,top,23-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
26,MELISSA,LE NEVE,FRA,43+,22-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
27,NIKKI,VAN BERGEN,NED,43-,21.5,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
28,ANOUK,EVENE,FRA,40,21.5-,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
29,STEFANIE,PICHLER,AUT,38-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
30,STEPHANIE,TRABER,FRA,35+,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
31,INES,DULL-KRETSCHMER,GER,35,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
31,ASJA,GOSAR,SLO,42+,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
31,HANNAH,MIDTBOE,NOR,42+,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
34,MIRIAM,MOOSBURGER,AUT,33,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
35,ANDREA,CARTAS BARRERA,ESP,38-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
35,OLGA,MOROZKINA,RUS,28,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
35,KINGA,OCIEPKA,POL,28,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
35,OLENA,OSTAPENKO,UKR,28,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
39,JESSICA,FAURE,FRA,37+,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
40,LUCIE,HROZOVA,CZE,37-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
41,CHUNHUA,LI,CHN,28-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
41,VERA,ZIJLSTRA,NED,34-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
43,MARIA,AGAFONOVA,RUS,31+,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
43,HELENA,ALEMAN SOBRINO,ESP,22-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
45,MARJORIE,JUAREZ,FRA,29-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
45,XUHUA,PAN,CHN,29-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
45,VIOLAINE,TARDY,FRA,20-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
48,MANUELA,VALSECCHI,ITA,16,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
49,SOLÈNE,LE CAR,FRA,16-,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
49,STÉPHANIE,SAURON,FRA,28,,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
1,PATXI,USOBIAGA LAKUNZA,ESP,top,29-,32-,Bern_(SUI)_2008,12 September - 13 September 2008,Men
2,JORG,VERHOEVEN,NED,25-,29-,31+,Bern_(SUI)_2008,12 September - 13 September 2008,Men
3,TOMÁS,MRÁZEK,CZE,26-,29-,31,Bern_(SUI)_2008,12 September - 13 September 2008,Men
4,SACHI,AMMA,JPN,24-,28+,31,Bern_(SUI)_2008,12 September - 13 September 2008,Men
5,RAMÓN,JULIAN PUIGBLANQUE,ESP,top,28,29-,Bern_(SUI)_2008,12 September - 13 September 2008,Men
6,ROMAIN,DESGRANGES,FRA,26+,28+,28+,Bern_(SUI)_2008,12 September - 13 September 2008,Men
7,SEAN,MCCOLL,CAN,24-,28+,28-,Bern_(SUI)_2008,12 September - 13 September 2008,Men
8,VALERIY,KRYUKOV,UKR,24-,29+,20-,Bern_(SUI)_2008,12 September - 13 September 2008,Men
9,CÉDRIC,LACHAT,SUI,17-,28-,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
10,FABIEN,DUGIT,FRA,26,27-,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
10,MAGNUS,MIDTBOE,NOR,top,27-,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
12,MAGNUS,HÖGSTRÖM,SWE,16-,26-,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
12,KAZUMA,WATANABE,JPN,21,26-,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
14,THOMAS,BALLET,FRA,24-,24-,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
15,FABIEN,COMINA,FRA,24-,21,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
16,AURÉLIEN,CULVER,FRA,17-,21-,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
17,KLEMEN,BECAN,SLO,16-,20-,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
17,REMO,SOMMER,SUI,16-,20-,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
19,MARTIN,JAGGI,SUI,16-,19.5,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
20,STEFAN,DANKER,GER,16-,19.5-,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
21,CASPER,TEN SIJTHOFF,NED,18-,19-,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
22,IVAN,KAUROV,RUS,23,18-,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
23,GABRIEL,JOSSERON,FRA,24-,13,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
23,MARCO ANTONIO,JUBES ANGARITA,ESP,17-,13,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
23,SERGEY,TERENTYEV,RUS,24-,13,,Bern_(SUI)_2008,12 September - 13 September 2008,Men
